CDHEB702ALIT14160TNL,cdheb702a,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N2200-PAC-400W,,10.2.23.54,,,LIT14160TNL,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.54,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N2200-PAC-400W,LIT14160TNL,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702ALIT141600NS,cdheb702a,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N2200-PAC-400W,,10.2.23.54,,,LIT141600NS,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.54,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N2200-PAC-400W,LIT141600NS,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BSSI1442000J,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N5K-C5548P,,10.2.23.55,,,SSI1442000J,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N5K-C5548P,SSI1442000J,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BJAF1445BQCJ,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N5K-C5548P,5.2(1)N1(9a),10.2.23.55,,,JAF1445BQCJ,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N5K-C5548P,JAF1445BQCJ,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BJAF1503ARGN,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N55-M8P8FP,,10.2.23.55,,,JAF1503ARGN,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N55-M8P8FP,JAF1503ARGN,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BJAF1445CFBB,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N55-DL2,,10.2.23.55,,,JAF1445CFBB,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N55-DL2,JAF1445CFBB,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BART1444X011,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N55-PAC-750W,,10.2.23.55,,,ART1444X011,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N55-PAC-750W,ART1444X011,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BART1444X014,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N55-PAC-750W,,10.2.23.55,,,ART1444X014,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N55-PAC-750W,ART1444X014,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BSSI153916AF,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.","Fabric Extender Module: 48x1GE, 4x10GE",,10.2.23.55,,,SSI153916AF,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.","Fabric Extender Module: 48x1GE, 4x10GE",SSI153916AF,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BSSI15090147,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.","Fabric Extender Module: 48x1GE, 4x10GE",,10.2.23.55,,,SSI15090147,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.","Fabric Extender Module: 48x1GE, 4x10GE",SSI15090147,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BSSI15400491,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.","Fabric Extender Module: 48x1GE, 4x10GE",,10.2.23.55,,,SSI15400491,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.","Fabric Extender Module: 48x1GE, 4x10GE",SSI15400491,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BFOC15423DPK,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.","Fabric Extender Module: 48x1GE, 4x10GE",5.2(1)N1(9a),10.2.23.55,,,FOC15423DPK,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.","Fabric Extender Module: 48x1GE, 4x10GE",FOC15423DPK,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BLIT154107NZ,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N2200-PAC-400W,,10.2.23.55,,,LIT154107NZ,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N2200-PAC-400W,LIT154107NZ,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BLIT154107NL,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N2200-PAC-400W,,10.2.23.55,,,LIT154107NL,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N2200-PAC-400W,LIT154107NL,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BJAF1512DJFM,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.","Fabric Extender Module: 48x1GE, 4x10GE",5.2(1)N1(9a),10.2.23.55,,,JAF1512DJFM,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.","Fabric Extender Module: 48x1GE, 4x10GE",JAF1512DJFM,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BLIT15040BSY,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N2200-PAC-400W,,10.2.23.55,,,LIT15040BSY,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N2200-PAC-400W,LIT15040BSY,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BLIT15040DH3,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N2200-PAC-400W,,10.2.23.55,,,LIT15040DH3,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N2200-PAC-400W,LIT15040DH3,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BFOC154503CE,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.","Fabric Extender Module: 48x1GE, 4x10GE",5.2(1)N1(9a),10.2.23.55,,,FOC154503CE,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.","Fabric Extender Module: 48x1GE, 4x10GE",FOC154503CE,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BLIT15430W6H,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N2200-PAC-400W,,10.2.23.55,,,LIT15430W6H,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N2200-PAC-400W,LIT15430W6H,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
CDHEB702BLIT15430W5P,cdheb702b,GFI,Production,High,snmplocation,,"Cisco Systems, Inc.",N2200-PAC-400W,,10.2.23.55,,,LIT15430W5P,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,10.2.23.55,,,,,,,,,GFI,Production,High,snmplocation,"Cisco Systems, Inc.",N2200-PAC-400W,LIT15430W5P,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXSNAAAR5045,fw-biz-croix,GFI,Production,High,Holden,,Juniper,710-020310,,192.168.125.10,,,"S/N AAAR5045",,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,710-020310,"S/N AAAR5045",Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXSNAAAN4738,fw-biz-croix,GFI,Production,High,Holden,,Juniper,710-020310,,192.168.125.10,,,"S/N AAAN4738",,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,710-020310,"S/N AAAN4738",Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXG087F0000H07P,fw-biz-croix,GFI,Production,High,Holden,,Juniper,,,192.168.125.10,,,G087F0000H07P,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,,G087F0000H07P,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXI262N3007Q10P,fw-biz-croix,GFI,Production,High,Holden,,Juniper,,,192.168.125.10,,,I262N3007Q10P,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,,I262N3007Q10P,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXI262GV001C10P,fw-biz-croix,GFI,Production,High,Holden,,Juniper,,,192.168.125.10,,,I262GV001C10P,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,,I262GV001C10P,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXI262GT000Y10P,fw-biz-croix,GFI,Production,High,Holden,,Juniper,,,192.168.125.10,,,I262GT000Y10P,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,,I262GT000Y10P,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXG087F0001107P,fw-biz-croix,GFI,Production,High,Holden,,Juniper,,,192.168.125.10,,,G087F0001107P,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,,G087F0001107P,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXG087F0001807P,fw-biz-croix,GFI,Production,High,Holden,,Juniper,,,192.168.125.10,,,G087F0001807P,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,,G087F0001807P,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXI262GT001610P,fw-biz-croix,GFI,Production,High,Holden,,Juniper,,,192.168.125.10,,,I262GT001610P,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,,I262GT001610P,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXI262GV001810P,fw-biz-croix,GFI,Production,High,Holden,,Juniper,,,192.168.125.10,,,I262GV001810P,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,,I262GV001810P,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXSNAAAJ6349,fw-biz-croix,GFI,Production,High,Holden,,Juniper,750-021599,,192.168.125.10,,,"S/N AAAJ6349",,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,750-021599,"S/N AAAJ6349",Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXSNAAAJ6355,fw-biz-croix,GFI,Production,High,Holden,,Juniper,750-021599,,192.168.125.10,,,"S/N AAAJ6355",,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,750-021599,"S/N AAAJ6355",Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXAAAX6844,fw-biz-croix,GFI,Production,High,Holden,,Juniper,750-021882,,192.168.125.10,,,AAAX6844,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,750-021882,AAAX6844,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
FWBIZCROIXACDH2817,fw-biz-croix,GFI,Production,High,Holden,,Juniper,750-020321,,192.168.125.10,,,ACDH2817,,,,,,,"Nuno Lopes / Network & Security Team",Active,GFI,BOS-IS-NTW-Collaborateurs@gfi.fr,"+351 928 500 190","Network Administrator",,,,,,Easyvista,GFI,High,,,192.168.125.10,,,,,,,,,GFI,Production,High,Holden,Juniper,750-020321,ACDH2817,Production,GFI,"Active Configuration",,,,GOLD,24*7,,GFI,Production,Network,,
